fare_amount,passenger_count_2.0,passenger_count_3.0,passenger_count_4.0,passenger_count_5.0,passenger_count_6.0,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,session_evening,session_morning,session_night_AM,session_night_PM,season_summer,season_winter,week_weekend,distance_km
18.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.63200175
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.05376781
17.1745829,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.378653397
18.16645278,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.922904322
4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.068401626
8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.267423764
5.004946095,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.010976975
5.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.119267937
6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.111389747
4.9,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.092121496
5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.226943681
8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.260062444
20.33,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.565153929
4.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.123036191
7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.26229193
7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31000502
7.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.155254692
6.54099207,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.26867513
19.63390988,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.890720267
5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.099539523
20.5504874,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.699950623
6.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.180829598
11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.322104189
11.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.640573935
8.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.21726497
8.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.391937297
4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.208251837
11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.272448222
8.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.2371294
6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.151630256
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.137474877
5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.138673142
6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.156027538
9.5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.362459933
11.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.335520274
17,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0.626250507
5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161850213
10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.335483401
15.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.473106798
6.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.242120724
18.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.854070819
15.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.217172554
10.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.505004839
21.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.971757199
8.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.14827283
7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.135296957
8.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.154562385
6.1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.171446826
14.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0.610126703
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.117544454
8.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.229720999
8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.208335111
5.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.20627437
10.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.341311125
5.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.139507218
8.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.098152312
6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.241817747
12.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.582670415
10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.804477963
8.5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.246999129
4.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.091999894
6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.23361416
5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.073919611
12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
13.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.318593152
6.773575628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.175686736
17.03496138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.516329455
13.7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.551063315
10.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.484479099
5.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.150495532
9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.346295795
18.94723318,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.921092306
7.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.154230109
14.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.561683669
9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.292821855
4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.070641563
5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.133579044
9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.244237537
7.3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.218355591
4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.100430904
5.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.151137956
8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.209708257
20.5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.94950135
9.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.441714478
8.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.349862523
8.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.312864192
5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.09629073
5.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.064187162
5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.177221086
6.9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.324611541
8.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.231411957
6.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.315620346
17.84832866,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.604744092
21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.883525038
14.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.60424414
14.15418919,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.69674978
6.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.382333746
13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.326619246
15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.230734951
4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.121708633
8.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.353496664
8.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.301498685
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.163965742
7.650118594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.284287632
8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.21837614
8.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.298372109
8.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.454085468
10.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.119426042
10.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.709504548
15.91496453,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.847496065
5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.134971341
6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.170372411
7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.071598884
10.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.396026
10.52340075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.361409708
14.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.45626113
11.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.012157099
6.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.112669066
5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.231761747
13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.465409373
18.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.588283229
14.1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.507597578
4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.138022755
17.92828464,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.629858068
21.03570609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.743882148
3.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.051062865
8.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.473537211
5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.194792106
4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.120878497
3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.127234672
8.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.197020511
12.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.603273799
8.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.190234499
9.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.248978485
13.99051128,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.482619421
11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.525397649
6.1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.227126453
19.2193355,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.629312141
10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.128609014
10.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.277465201
7.7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.360751027
8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.218816469
6.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.163269952
20.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.619986584
9.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.255688924
7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.167940382
8.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.482951863
7.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.226585159
11.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.3962301
7.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.359331575
6.1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.223655095
19.68414523,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.762550348
11.5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.389984571
6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.267009479
17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.416516574
7.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.144479562
6.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.165380044
3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.037235004
13.02892114,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.475850624
11.01003957,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.273719524
6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0.113294506
6.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.253465579
14.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.736615871
2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.111317666
13.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.834738596
6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0.216961799
6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.164855585
12.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.524412719
21.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.729074303
8.355568131,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.55E-05
20.03100056,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.648282479
10.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.388745961
4.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.06334153
5.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.195795533
8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.173033202
7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.266752172
7.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.532453136
5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0758477
7.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.225902903
8.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.408949817
5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.092040565
6.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0.153505734
4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.081437347
7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.175726597
17.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.446066461
4.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.089941474
6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.228610169
4.5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.079151992
10.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.230191944
8.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.523464571
6.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.335228526
14.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.775720787
8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.17311697
5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.253612625
5.995556276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.130725687
19.69859225,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.891172758
6.885836531,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.445910344
16.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.536001991
11.3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.369415979
10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.301759983
16.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.771213392
8.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.426951412
6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.345162721
5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.088786331
4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.056025131
5.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.170915848
2.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.032098207
13.42337699,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.511237113
10.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.466576533
17.10373551,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.593885092
4.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.140443491
7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.268740366
12.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.390001263
7.81709953,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0.263506677
5.356561353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.131647724
5.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.17946754
13.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.386351077
22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.765048726
11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.525078837
5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.090238661
9.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.445304576
9.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.427147488
8.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.156066302
5.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.117641228
10.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.263132428
3.7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.079455494
11.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.529712347
9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0.245806533
10.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.473193507
5.840169338,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.254740494
8.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.191132234
7.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.179816401
5.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.099870916
10.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.252083184
8.1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.478861586
13.73166141,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.546075883
9.066746868,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.546110013
13.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.59584323
7.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.151894557
5.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.087379906
11.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.230519526
8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.250148755
4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15221661
3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.07139742
13.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.546418597
10.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.629769744
10,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.211537723
11.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.389695152
16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.434376044
8.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.384648866
4.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.166011393
9.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.372804503
5.3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.192475135
4.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.09242256
7.348771391,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.246020791
18.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.897461556
9.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.20857633
6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.161759051
5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.123930223
6.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.174039844
14.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.474923588
14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.178693705
6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.215796
16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.000318583
6.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.15198993
3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.131429404
6.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.132954178
5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.094737292
6.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.354904976
8.812508348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.28125185
5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.210929636
10.9,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.32108778
5.119538942,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.087552467
5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.104392672
10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.48075907
4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.061619401
2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.032703728
6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.28251007
8.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.301269402
4.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.106800174
4.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.037605658
12.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.600169977
5.3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.22185024
6.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.215944842
16.1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.700663393
18.96823017,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.965888051
6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.252123054
6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.210000261
14.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.21457396
3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.06268703
9.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.471749194
4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.111388887
15.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.559404433
15.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.407881015
14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0.511966733
9.34380622,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.436168183
14.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.647881369
18.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.714848815
12.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.338933562
11.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.399205423
3.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0.058972322
